trip_id,fare_amount,trip_duration,trip_distance,pickup_hour,day_of_week,weather_condition,payment_type,customer_rating,cancellation_probability
trip_4346,17.16,120,3.92,10,6,Clear,Wallet,4.86,0
trip_4347,60,45,42.9,10,1,Snowy,Cash,2.61,0.54
trip_4348,31.86,44,40.23,9,6,Clear,Cash,2.05,0.49
trip_4349,62.37,8,20.7,22,3,Clear,Wallet,1.48,0.03
trip_4350,31.87,87,34.72,21,1,Rainy,Card,1.06,1
trip_4351,72.72,41,27.73,12,6,Clear,Cash,3.94,0
trip_4352,42.28,67,28.55,21,1,Clear,Card,4.34,0
trip_4353,27.15,79,4.17,0,0,Rainy,Wallet,4.01,0
trip_4354,64.76,70,28.39,13,6,Rainy,Card,3.4,0.29
trip_4355,68.21,60,18.57,12,2,Clear,Wallet,2.17,0.31
trip_4356,7.12,45,28.93,23,1,Snowy,Cash,4.17,0
trip_4357,73.32,52,12.93,4,4,Clear,Cash,2.6,0.02
trip_4358,79.74,75,6.47,12,6,Clear,Wallet,3.4,0
trip_4359,42.56,60,45.53,12,2,Clear,Card,4.34,0.05
trip_4360,45.62,16,28.22,10,1,Snowy,Cash,3.67,0
trip_4361,6.74,33,7.44,12,0,Clear,Wallet,4.39,0
trip_4362,44.16,23,28.94,1,3,Snowy,Cash,2.5,0.14
trip_4363,18.24,116,15.4,7,4,Snowy,Cash,2.1,0.97
trip_4364,86.23,5,43.92,21,3,Clear,Card,2,0.2
trip_4365,88.98,32,48.59,20,0,Rainy,Cash,2.92,0.37
trip_4366,84.24,110,15.57,3,2,Rainy,Wallet,1.93,0.95
trip_4367,10.33,9,1.17,18,0,Rainy,Cash,1.45,0
trip_4368,62.62,52,33.04,2,6,Clear,Wallet,3.52,0.04
trip_4369,62.81,65,15.19,14,3,Snowy,Wallet,4.21,0
trip_4370,94.31,111,14.05,14,0,Clear,Card,3.42,0.39
trip_4371,20.07,82,8.95,10,2,Rainy,Wallet,4.29,0
trip_4372,78.07,44,34.16,11,6,Clear,Cash,4.11,0
trip_4373,39.04,20,5.01,11,3,Snowy,Cash,2.9,0
trip_4374,71.66,69,36.72,19,4,Rainy,Cash,3.8,0.29
trip_4375,87.04,102,47.74,9,1,Clear,Cash,1.72,1
trip_4376,65.57,71,10.84,15,1,Rainy,Cash,1.61,0.57
trip_4377,84.97,11,42.13,16,5,Clear,Wallet,4.62,0
trip_4378,60.52,55,25.12,4,1,Snowy,Wallet,2.04,0.54
trip_4379,36.36,43,39.49,11,4,Rainy,Card,3.24,0.22
trip_4380,70.64,68,3.91,16,0,Rainy,Card,1.34,0.52
trip_4381,31.1,63,26.87,7,5,Rainy,Cash,3.15,0.26
trip_4382,40.08,78,16.11,0,2,Clear,Card,3.26,0.11
trip_4383,45.72,113,9.66,23,5,Rainy,Card,2.83,0.6
trip_4384,10.69,112,44.1,23,1,Rainy,Cash,1.87,1
trip_4385,77.37,82,10.66,6,1,Rainy,Card,2.7,0.36
trip_4386,82.18,112,24.5,17,2,Rainy,Card,3.02,0.77
trip_4387,54.96,9,44.92,1,6,Snowy,Cash,4.79,0
trip_4388,73.93,79,16.2,4,6,Clear,Wallet,4.39,0
trip_4389,64.61,54,9.1,15,4,Rainy,Card,4.76,0
trip_4390,67.4,31,17.26,7,0,Snowy,Card,3.39,0
trip_4391,19.5,28,8.27,7,2,Clear,Cash,2.71,0
trip_4392,25.2,27,30.45,20,5,Rainy,Card,1.14,0.55
trip_4393,53.06,37,40.06,19,1,Clear,Wallet,4.99,0
trip_4394,99.28,7,19.25,4,0,Snowy,Wallet,2.96,0
trip_4395,61.83,109,39.37,14,3,Clear,Card,3.69,0.66
trip_4396,36.63,6,6.22,11,5,Snowy,Wallet,3.19,0
trip_4397,29.03,71,23.77,5,4,Clear,Cash,3.56,0.06
trip_4398,47.13,12,9.92,23,0,Rainy,Wallet,1.31,0.05
trip_4399,89.77,118,9.01,20,6,Clear,Wallet,3.28,0.42
trip_4400,45.37,63,34.96,16,6,Clear,Cash,4.74,0
trip_4401,78.5,66,22.2,15,2,Clear,Cash,2.38,0.37
trip_4402,16.71,87,35.47,11,5,Snowy,Card,4.04,0.4
trip_4403,41.6,88,39.93,12,6,Snowy,Card,1.24,1
trip_4404,85.43,76,32.56,19,5,Rainy,Card,3.17,0.49
trip_4405,65.14,63,35.1,4,0,Rainy,Card,4.13,0.1
trip_4406,21.42,34,30.36,9,1,Rainy,Card,2.2,0.3
trip_4407,36.03,39,45.35,13,1,Clear,Cash,4.17,0
trip_4408,74.17,115,15.2,17,5,Clear,Cash,1.14,1
trip_4409,18.89,91,47.17,5,0,Rainy,Cash,2.13,1
trip_4410,53.02,41,46.29,19,5,Clear,Wallet,3.92,0.01
trip_4411,69.62,54,32.08,6,5,Clear,Wallet,4.32,0
trip_4412,51.51,56,10.8,23,6,Rainy,Wallet,4.76,0
trip_4413,58.48,81,42.22,23,2,Clear,Wallet,1.79,0.99
trip_4414,95.97,21,1.94,12,2,Rainy,Wallet,3.73,0
trip_4415,96.66,67,1.25,15,3,Clear,Wallet,4.06,0
trip_4416,14.55,23,45.51,2,0,Clear,Cash,4.94,0
trip_4417,30.42,46,13.33,15,3,Rainy,Card,4.79,0
trip_4418,61.89,65,48.4,7,4,Rainy,Cash,3.18,0.6
trip_4419,8.54,40,12.51,8,1,Snowy,Card,2.71,0
trip_4420,66.71,29,24.82,19,2,Rainy,Card,1.73,0.33
trip_4421,52.89,120,5.77,16,3,Clear,Wallet,4.22,0.1
trip_4422,70.83,93,38.4,10,3,Clear,Cash,2.86,0.73
trip_4423,38.56,103,8.84,16,5,Rainy,Card,1.21,0.97
trip_4424,81.61,33,9.07,23,3,Rainy,Cash,1.4,0.24
trip_4425,29.16,11,19.6,17,0,Snowy,Wallet,2.32,0
trip_4426,39.68,85,36.87,2,6,Snowy,Cash,1.92,1
trip_4427,89.62,50,41.75,4,4,Snowy,Cash,2.55,0.61
trip_4428,11.1,103,38.33,9,2,Rainy,Card,4.23,0.49
trip_4429,67.74,21,28.21,20,3,Snowy,Cash,4.38,0
trip_4430,48.68,54,26.47,17,4,Snowy,Wallet,2.26,0.48
trip_4431,44.68,118,49.11,13,2,Snowy,Card,4.67,0.74
trip_4432,29.15,63,36.56,9,5,Clear,Wallet,1.61,0.76
trip_4433,34.8,14,24.84,1,6,Snowy,Wallet,3.56,0
trip_4434,14.3,13,44.97,0,6,Snowy,Card,2.38,0.3
trip_4435,76.36,16,35.16,8,1,Snowy,Wallet,1.37,0.51
trip_4436,36.06,113,28.03,15,1,Rainy,Cash,4.22,0.45
trip_4437,6.3,117,22.83,3,0,Rainy,Wallet,1.27,1
trip_4438,61.23,6,16.79,1,4,Rainy,Cash,3.13,0
trip_4439,50.95,12,15.22,6,3,Snowy,Cash,2.73,0
trip_4440,7.11,15,27.13,4,6,Snowy,Cash,4.34,0
trip_4441,17.69,69,27.91,11,0,Snowy,Cash,2.79,0.48
trip_4442,54.32,44,1.36,20,3,Rainy,Card,4.89,0
trip_4443,17.3,25,4.94,14,5,Clear,Card,1.09,0.06
trip_4444,43.64,114,32.04,20,3,Rainy,Wallet,3.45,0.76
trip_4445,13.8,19,16.89,12,1,Snowy,Cash,4.14,0
trip_4446,41.47,95,11.13,6,6,Snowy,Card,2.3,0.65
trip_4447,68.66,107,10.08,17,6,Clear,Cash,1.54,0.84
trip_4448,42.83,23,8.85,10,0,Clear,Card,1.33,0.04
trip_4449,43.4,13,21.91,17,2,Snowy,Cash,4.93,0
trip_4450,42.85,110,23.34,14,2,Clear,Wallet,4.26,0.24
trip_4451,41.55,40,23.68,21,4,Snowy,Wallet,4.82,0
trip_4452,49.94,94,22.4,3,0,Snowy,Card,1.13,1
trip_4453,7.62,74,26.78,22,6,Snowy,Cash,4.01,0.14
trip_4454,69.84,41,7.85,4,0,Clear,Cash,4.75,0
trip_4455,90.28,102,40.33,23,5,Rainy,Wallet,2.1,1
trip_4456,5.96,97,29.32,2,1,Clear,Wallet,2.41,0.74
trip_4457,18.88,76,40.9,22,0,Clear,Wallet,3.96,0.25
trip_4458,64.53,72,24.07,21,6,Rainy,Wallet,4.24,0
trip_4459,55.7,55,23.01,21,0,Clear,Wallet,1.47,0.53
trip_4460,87.66,44,28.08,12,4,Rainy,Wallet,2.22,0.39
trip_4461,24.21,91,28.92,2,5,Clear,Card,3.85,0.25
trip_4462,44.36,96,49.36,15,0,Clear,Wallet,3.25,0.8
trip_4463,58.74,63,14.68,0,5,Snowy,Card,2.9,0.21
trip_4464,12.43,83,26.54,14,2,Clear,Wallet,3.83,0.13
trip_4465,74.58,32,13.41,19,5,Rainy,Cash,3.64,0
trip_4466,89.99,119,26.1,18,3,Snowy,Wallet,3.08,0.9
trip_4467,75.37,112,37.53,19,4,Rainy,Card,1.01,1
trip_4468,93.24,102,29.08,1,4,Snowy,Card,2,1
trip_4469,30.12,74,18.2,2,2,Clear,Card,1.88,0.51
trip_4470,30.94,39,24.64,21,2,Snowy,Wallet,1.73,0.46
trip_4471,32.75,49,35.62,1,3,Clear,Card,1.73,0.57
trip_4472,88.42,35,32.35,21,6,Rainy,Card,2.73,0.21
trip_4473,48.47,52,24.11,21,2,Rainy,Card,2.23,0.39
trip_4474,19.54,112,38.63,17,2,Rainy,Wallet,2.79,1
trip_4475,15.61,36,25.96,2,0,Clear,Card,4.66,0
trip_4476,19.57,12,6.9,6,1,Clear,Card,2.39,0
trip_4477,49.64,45,35.76,13,1,Rainy,Wallet,4.16,0
trip_4478,29.45,118,7.54,4,6,Snowy,Cash,3.49,0.46
trip_4479,48.09,35,9.63,15,1,Rainy,Wallet,2.21,0
trip_4480,42.53,38,7.27,0,0,Clear,Wallet,2.33,0
trip_4481,36.19,68,17.62,9,6,Clear,Wallet,4.47,0
trip_4482,24.34,79,28.53,12,2,Rainy,Card,4.41,0.06
trip_4483,86.16,54,4.05,21,4,Rainy,Wallet,2.27,0.11
trip_4484,97.48,49,42.19,13,4,Snowy,Card,1.08,1
trip_4485,15,40,14.92,3,4,Snowy,Wallet,1.59,0.36
trip_4486,48.03,111,19.83,14,3,Clear,Wallet,2.22,0.82
trip_4487,75.84,77,28.77,20,5,Snowy,Wallet,3.28,0.46
trip_4488,47.46,44,31.76,0,3,Rainy,Card,1.26,0.71
trip_4489,14.33,41,45.51,5,1,Rainy,Cash,4.92,0
trip_4490,22.35,17,28.2,11,2,Clear,Card,2.46,0
trip_4491,60.09,75,14.31,16,0,Snowy,Card,3.83,0.05
trip_4492,68.93,7,21.39,1,2,Rainy,Wallet,1.84,0.02
trip_4493,19.46,101,50,9,6,Rainy,Cash,2.28,1
trip_4494,61.14,111,15.7,0,0,Rainy,Card,3.34,0.52
trip_4495,79.02,68,35.96,7,6,Rainy,Cash,1.28,1
trip_4496,36.8,73,30.41,13,4,Snowy,Card,3.25,0.43
trip_4497,10,79,21.75,18,1,Clear,Wallet,2.06,0.55
trip_4498,69.84,77,23.2,3,3,Clear,Wallet,2.18,0.55
trip_4499,64.89,44,46.66,23,0,Clear,Cash,1.87,0.66
trip_4500,87.22,80,38.56,3,5,Clear,Wallet,2.81,0.63
trip_4501,73.47,77,8.77,12,2,Clear,Cash,4.57,0
trip_4502,20.66,112,38.46,9,4,Snowy,Card,2.85,1
trip_4503,59.06,91,27.29,14,2,Clear,Cash,1.1,1
trip_4504,35.46,112,15.69,0,3,Snowy,Cash,4.29,0.29
trip_4505,69.8,75,38.62,21,0,Clear,Card,2.79,0.58
trip_4506,37.47,115,38.31,4,5,Clear,Card,1.18,1
trip_4507,70.35,56,6.52,9,4,Clear,Wallet,1.34,0.34
trip_4508,25.6,106,35.5,4,5,Snowy,Wallet,3.95,0.62
trip_4509,30.71,64,33.57,20,5,Rainy,Wallet,1.47,0.87
trip_4510,73.17,28,29.5,4,1,Rainy,Card,3.56,0
trip_4511,83.28,62,7.09,10,3,Snowy,Wallet,2.65,0.17
trip_4512,63.75,11,47.35,22,2,Clear,Cash,2.69,0.1
trip_4513,21.04,105,33.1,8,6,Clear,Wallet,1.7,1
trip_4514,73.77,50,35.98,2,3,Rainy,Cash,1.28,0.84
trip_4515,18.76,111,15.39,9,0,Snowy,Cash,2.1,0.92
trip_4516,30.26,23,24.52,13,5,Clear,Wallet,3.17,0
trip_4517,12.22,78,21.62,17,3,Rainy,Card,1.22,0.9
trip_4518,86.95,114,20.99,12,1,Snowy,Card,2.43,0.97
trip_4519,18.63,82,1.91,14,1,Snowy,Wallet,2.98,0.16
trip_4520,39.39,8,18.1,5,2,Clear,Cash,3.47,0
trip_4521,60.48,48,46.95,7,3,Snowy,Wallet,2.51,0.66
trip_4522,6.1,62,30.24,8,2,Clear,Card,2.69,0.32
trip_4523,30.4,39,45.14,16,4,Clear,Card,4.11,0
trip_4524,10.88,54,32.47,20,5,Clear,Wallet,1.59,0.61
trip_4525,66.46,57,49.46,21,4,Snowy,Card,3.94,0.36
trip_4526,18.11,69,31.8,13,4,Clear,Card,2.31,0.53
trip_4527,50.26,50,30.55,7,3,Clear,Cash,3.54,0
trip_4528,87.68,88,41.05,14,6,Snowy,Wallet,3.64,0.65
trip_4529,21.73,17,23.57,14,1,Rainy,Card,3.86,0
trip_4530,32.53,5,28.62,15,2,Rainy,Cash,2.47,0
trip_4531,33.36,76,12.83,8,0,Snowy,Cash,3.68,0.07
trip_4532,23.03,69,29.55,11,4,Rainy,Card,3.41,0.27
trip_4533,80.19,76,31.43,3,1,Snowy,Card,1.5,1
trip_4534,20.93,27,45.48,3,3,Snowy,Cash,3.39,0.15
trip_4535,9.99,100,11.34,15,5,Snowy,Cash,1.03,1
trip_4536,71.25,87,6.86,14,2,Snowy,Card,2.33,0.51
trip_4537,66.68,92,4.02,20,0,Snowy,Cash,3.85,0.06
trip_4538,23.97,76,40.07,9,6,Rainy,Card,2.23,0.85
trip_4539,21.5,106,15.39,18,5,Snowy,Wallet,2.93,0.62
trip_4540,5.74,36,28.71,3,2,Snowy,Card,2.99,0.1
trip_4541,65.41,23,32.61,5,4,Snowy,Card,2.62,0.16
trip_4542,93.29,57,17.47,20,2,Clear,Card,4.8,0
trip_4543,44.44,19,1.32,16,4,Snowy,Cash,4.93,0
trip_4544,36.59,118,45.94,16,5,Snowy,Wallet,1.26,1
trip_4545,79.37,48,48.44,18,3,Snowy,Wallet,4.9,0
trip_4546,59.71,110,27.91,8,6,Snowy,Wallet,1.87,1
trip_4547,55.53,49,11.25,12,5,Rainy,Card,2.28,0.15
trip_4548,68.61,34,36.97,13,3,Rainy,Wallet,3.09,0.15
trip_4549,6.09,63,8.94,11,1,Snowy,Cash,2.26,0.29
trip_4550,37.99,65,18.43,16,6,Rainy,Cash,3.08,0.17
trip_4551,14.05,36,6.73,23,6,Snowy,Wallet,1.03,0.36
trip_4552,82.76,28,10.92,7,2,Clear,Card,3.03,0
trip_4553,43.85,55,24.13,2,4,Rainy,Card,4.81,0
trip_4554,50.82,76,5.44,4,4,Snowy,Wallet,4.23,0
trip_4555,18.56,120,16.26,20,6,Rainy,Wallet,3.2,0.64
trip_4556,33.53,78,12.45,13,4,Clear,Card,1.38,0.62
trip_4557,10.02,118,28.27,13,1,Snowy,Card,4.2,0.55
trip_4558,96.5,80,24.67,3,4,Rainy,Wallet,4.18,0.11
trip_4559,57.05,55,49.56,18,2,Rainy,Cash,1.58,1
trip_4560,53.23,64,28.1,12,1,Snowy,Card,4.04,0.07
trip_4561,45.77,118,1.85,22,1,Snowy,Cash,1.66,0.93
trip_4562,28.26,17,27.48,19,0,Rainy,Card,1.26,0.37
trip_4563,91.43,93,35.9,3,5,Clear,Card,3.47,0.52
trip_4564,46.64,113,8.62,16,2,Clear,Card,1.23,0.96
trip_4565,48.99,36,9.92,18,2,Snowy,Card,3.55,0
trip_4566,41.48,55,46.81,19,2,Rainy,Card,2.77,0.59
trip_4567,27.47,105,30.21,9,3,Rainy,Card,2.42,0.94
trip_4568,97.3,99,10.07,14,3,Rainy,Cash,3.3,0.35
trip_4569,38.57,48,1.81,14,4,Rainy,Wallet,2.39,0
trip_4570,10.22,28,38.83,14,3,Clear,Wallet,3.35,0
trip_4571,55.92,61,22.55,6,5,Snowy,Wallet,3.02,0.27
trip_4572,18.47,82,17.91,20,4,Snowy,Card,1.9,0.73
trip_4573,64.97,59,4.61,10,3,Clear,Cash,4.31,0
trip_4574,33.39,26,26.33,18,5,Rainy,Wallet,2.51,0.07
trip_4575,28.92,79,31.95,7,0,Clear,Wallet,4.89,0
trip_4576,64.21,26,10.52,22,0,Snowy,Card,3.44,0
trip_4577,76.28,53,33.07,20,5,Clear,Card,3.93,0
trip_4578,57.26,14,48.23,17,3,Clear,Card,1.61,0.46
trip_4579,62.8,102,2.66,12,0,Rainy,Cash,2.92,0.36
trip_4580,98.43,120,41.74,8,5,Rainy,Card,3.62,0.94
trip_4581,38.1,110,27.46,12,4,Clear,Card,1.31,1
trip_4582,70.97,59,35.8,13,5,Rainy,Card,2.48,0.57
trip_4583,13.57,107,37.12,11,0,Rainy,Cash,1.42,1
trip_4584,72.89,23,49.84,9,1,Rainy,Card,1.98,0.57
trip_4585,73.74,88,34.25,10,6,Rainy,Card,3.54,0.52
trip_4586,43.12,68,21.61,15,2,Snowy,Cash,4.15,0
trip_4587,9.01,62,15.39,19,5,Snowy,Cash,2.24,0.38
trip_4588,68.13,62,45.54,11,0,Rainy,Wallet,1.54,1
trip_4589,27.18,104,10.11,2,2,Snowy,Card,1.17,1
trip_4590,58.84,50,46.68,9,4,Snowy,Wallet,2.26,0.75
trip_4591,52.84,97,11.29,17,5,Snowy,Card,3.66,0.27
trip_4592,71.1,20,12.21,19,6,Snowy,Wallet,2.26,0
trip_4593,38.57,87,42.81,12,4,Clear,Cash,4.54,0.22
trip_4594,47.57,79,4.03,12,2,Snowy,Card,2.48,0.33
trip_4595,90.83,21,27.74,17,0,Snowy,Card,3.92,0
trip_4596,82.59,24,8.3,1,1,Snowy,Card,4.8,0
trip_4597,11.54,17,41.23,2,2,Rainy,Wallet,1.72,0.43
trip_4598,58.34,114,27.36,23,3,Clear,Cash,4.73,0.21
trip_4599,38.12,57,13.88,2,1,Clear,Card,3.02,0
trip_4600,32.72,78,11.47,8,6,Clear,Cash,1.87,0.46
trip_4601,50.69,87,10,15,6,Snowy,Wallet,4.48,0
trip_4602,41.59,44,11.97,8,5,Snowy,Card,2.72,0.02
trip_4603,88.75,96,47.15,0,2,Rainy,Cash,2.88,1
trip_4604,65.64,44,34.38,2,6,Snowy,Cash,2.89,0.32
trip_4605,61.64,98,42.07,0,3,Snowy,Wallet,2.97,0.95
trip_4606,69.73,51,5.22,20,2,Clear,Wallet,4.28,0
trip_4607,49.37,55,22.55,0,2,Snowy,Wallet,4.26,0
trip_4608,93.46,20,23.73,0,5,Clear,Cash,2.02,0.05
trip_4609,95.07,80,11.31,2,2,Clear,Card,3.2,0.11
trip_4610,70.64,36,32.61,6,5,Snowy,Card,2.52,0.33
trip_4611,83.93,78,12.04,15,5,Snowy,Card,3.69,0.09
trip_4612,30.74,61,24.02,18,4,Clear,Wallet,3.84,0
trip_4613,52.1,53,17.78,10,1,Rainy,Wallet,4.5,0
trip_4614,27.38,110,31.76,19,3,Rainy,Wallet,3.92,0.56
trip_4615,48.14,24,21.04,21,2,Rainy,Wallet,3.14,0
trip_4616,16.29,93,17.52,5,4,Clear,Cash,3.49,0.2
trip_4617,6.63,77,23.03,15,0,Rainy,Card,3.28,0.28
trip_4618,32.42,59,19.24,22,1,Rainy,Cash,1.55,0.58
trip_4619,48.77,81,17.28,3,4,Snowy,Wallet,3.39,0.28
trip_4620,65.71,94,5.97,19,2,Snowy,Wallet,3.59,0.19
trip_4621,25.86,35,38.64,5,1,Clear,Card,2.67,0.19
trip_4622,59.71,55,3.03,4,2,Rainy,Wallet,2.46,0.04
trip_4623,48.49,117,22.18,10,5,Snowy,Cash,3.64,0.63
trip_4624,22.58,75,39.64,20,2,Clear,Card,2.12,0.77
trip_4625,50.42,24,15.52,6,1,Rainy,Cash,4.62,0
trip_4626,18,96,37.57,7,0,Clear,Card,1.44,1
trip_4627,23.56,96,24.76,14,2,Snowy,Wallet,3.79,0.41
trip_4628,37.09,15,39.87,19,5,Rainy,Wallet,4.61,0
trip_4629,25.99,12,34.95,17,1,Rainy,Card,4.89,0
trip_4630,46.34,54,46.01,5,4,Clear,Cash,3.3,0.31
trip_4631,92.15,32,44.58,6,2,Rainy,Card,3.98,0
trip_4632,69.03,67,36.73,18,4,Snowy,Cash,4.27,0.17
trip_4633,69.91,106,44.4,3,5,Rainy,Cash,3.34,0.91
trip_4634,70.74,119,23.16,2,1,Rainy,Card,1.3,1
trip_4635,9.65,62,11.93,18,5,Clear,Wallet,2.71,0.04
trip_4636,37.3,26,35.68,14,3,Rainy,Card,1.92,0.39
trip_4637,97.97,9,43.49,15,5,Snowy,Card,3.1,0.06
trip_4638,8.93,45,13.05,14,2,Snowy,Wallet,4.56,0
trip_4639,50.22,22,42.69,5,0,Snowy,Card,4.47,0
trip_4640,29.84,80,25.68,8,0,Snowy,Cash,4.51,0.05
trip_4641,9.55,43,32.24,8,4,Snowy,Cash,1.36,0.71
trip_4642,91.63,32,47.14,14,4,Snowy,Wallet,1.15,0.93
trip_4643,39.18,88,9.03,1,5,Clear,Wallet,2.39,0.37
trip_4644,69.47,114,20.73,12,2,Snowy,Card,4.98,0.19
trip_4645,27.83,82,26.01,10,0,Clear,Cash,2.48,0.53
trip_4646,54.37,57,30.12,0,6,Clear,Card,4.35,0
trip_4647,95.54,52,38.64,11,2,Snowy,Card,2.11,0.72
trip_4648,87.24,7,9.33,17,5,Snowy,Cash,2.34,0
trip_4649,44.89,30,38.55,7,2,Snowy,Card,4.54,0
trip_4650,36.27,36,16.8,15,3,Clear,Cash,1.45,0.24
trip_4651,77.12,14,5.38,3,3,Snowy,Wallet,4.28,0
trip_4652,95.49,77,40.63,0,0,Snowy,Cash,2.61,0.84
trip_4653,63.7,28,32.88,16,2,Clear,Wallet,2.02,0.25
trip_4654,63.43,98,1.83,22,0,Rainy,Card,4.26,0
trip_4655,8.81,91,30.12,4,5,Rainy,Cash,3.51,0.46
trip_4656,92.98,101,10.06,2,0,Clear,Card,2.66,0.46
trip_4657,86.54,51,48.56,14,2,Rainy,Wallet,2.31,0.74
trip_4658,28.19,107,32.8,19,1,Snowy,Card,1.74,1
trip_4659,64.44,35,27.99,20,0,Clear,Wallet,3.19,0
trip_4660,29.09,56,21.63,2,0,Snowy,Wallet,3.17,0.15
trip_4661,42.86,60,11.01,7,1,Snowy,Wallet,3.73,0
trip_4662,69.44,99,16.13,4,4,Rainy,Cash,1.33,1
trip_4663,93.61,5,7.21,11,1,Clear,Card,4.81,0
trip_4664,58.33,75,49.09,10,0,Clear,Wallet,2.52,0.81
trip_4665,78.93,96,41.05,8,0,Rainy,Cash,1.91,1
trip_4666,74.19,12,32.16,15,6,Rainy,Card,2.76,0
trip_4667,58.81,96,45.93,18,2,Snowy,Card,1.51,1
trip_4668,8.11,62,32.65,23,5,Snowy,Wallet,4.89,0
trip_4669,50.64,18,5.46,16,0,Rainy,Card,3.78,0
trip_4670,9.32,118,15.23,3,6,Snowy,Card,2.83,0.76
trip_4671,94.17,118,29.81,10,4,Clear,Wallet,3.03,0.81
trip_4672,96.43,91,36.84,14,3,Rainy,Card,4.62,0.27
trip_4673,49.78,88,17.25,0,1,Rainy,Wallet,2.26,0.63
trip_4674,73.52,54,4.32,22,4,Clear,Wallet,4.98,0
trip_4675,71.14,88,36.05,8,3,Clear,Wallet,3.8,0.37
trip_4676,33.3,8,43.59,15,6,Rainy,Card,3.82,0
trip_4677,65.8,52,42.08,13,1,Rainy,Wallet,3.78,0.2
trip_4678,59.86,113,21.94,23,6,Rainy,Cash,1.95,1
trip_4679,36.34,64,40.78,15,4,Clear,Wallet,3.98,0.13
trip_4680,96.66,99,13.49,15,1,Rainy,Cash,4.99,0
trip_4681,67.47,69,47.63,10,6,Clear,Card,2.59,0.71
trip_4682,68.57,71,4.01,23,1,Rainy,Card,2.01,0.35
trip_4683,29.31,36,24.65,9,4,Rainy,Cash,1.95,0.31
trip_4684,99.09,41,20.55,10,2,Clear,Card,1.54,0.36
trip_4685,20.88,80,5.9,13,1,Clear,Cash,3.45,0
trip_4686,62.67,78,48.3,23,3,Clear,Cash,3.66,0.49
trip_4687,33.88,98,15.76,21,0,Rainy,Wallet,4.97,0
trip_4688,46.52,15,7.76,22,1,Snowy,Cash,4.99,0
trip_4689,76.4,28,18.82,18,6,Clear,Card,2.2,0
trip_4690,81.63,55,10.65,15,0,Rainy,Cash,4.45,0
trip_4691,96.75,96,21.23,2,1,Snowy,Wallet,2.15,0.88
trip_4692,84.87,40,49.73,20,1,Snowy,Card,2.2,0.73
trip_4693,35.52,21,36.62,0,4,Clear,Cash,2.28,0.14
trip_4694,79.47,46,42.36,8,1,Snowy,Card,4.08,0.11
trip_4695,95.32,87,31.42,2,5,Rainy,Cash,1.02,1
trip_4696,65.08,103,48.01,12,4,Rainy,Wallet,3.04,1
trip_4697,90.11,35,7.98,1,5,Snowy,Wallet,3.27,0
trip_4698,34.44,119,11.14,21,4,Clear,Card,1.91,0.85
trip_4699,54.29,108,21.21,9,6,Snowy,Wallet,4.61,0.24
trip_4700,87.39,90,14.21,12,1,Rainy,Wallet,2.59,0.53
trip_4701,9.31,34,15.06,8,6,Clear,Card,4.54,0
trip_4702,93.32,60,47.85,4,0,Rainy,Cash,1.02,1
trip_4703,41.03,119,24.67,22,1,Snowy,Card,3.14,0.84
trip_4704,21.19,17,7.15,14,0,Rainy,Cash,1.49,0
trip_4705,54.92,68,44.55,15,6,Snowy,Cash,2.45,0.84
trip_4706,10.99,20,37.46,11,6,Rainy,Cash,3.17,0
trip_4707,62.85,75,37.97,0,2,Rainy,Cash,1.08,1
trip_4708,68.89,62,39.33,9,5,Rainy,Wallet,2.48,0.65
trip_4709,21.16,14,11.75,1,6,Rainy,Wallet,2.28,0
trip_4710,21.34,9,17.75,11,4,Rainy,Wallet,3.94,0
trip_4711,56,45,40.29,15,4,Rainy,Wallet,3.28,0.25
trip_4712,52.74,29,20.25,17,1,Rainy,Cash,1.54,0.31
trip_4713,15.11,89,17.26,16,5,Rainy,Card,3.34,0.31
trip_4714,98.54,109,46.86,8,1,Clear,Wallet,2.9,1
trip_4715,71.9,116,37.53,7,6,Clear,Wallet,1.33,1
trip_4716,90.73,61,2.02,20,5,Snowy,Cash,1.33,0.49
trip_4717,71.66,57,33.79,18,2,Clear,Card,2.08,0.54
trip_4718,19.9,49,11.08,4,5,Rainy,Wallet,1.51,0.36
trip_4719,87.52,57,12.71,0,5,Clear,Wallet,4.84,0
trip_4720,98.28,69,41.26,5,5,Snowy,Card,3.07,0.64
trip_4721,46.68,40,5.97,5,0,Clear,Cash,3.72,0
trip_4722,33,81,21.65,17,5,Snowy,Card,1.63,0.86
trip_4723,82.57,47,30.57,10,4,Clear,Wallet,4.22,0
trip_4724,30.58,18,38.16,22,1,Clear,Card,1.51,0.37
trip_4725,34.81,108,32.3,22,6,Rainy,Cash,2.94,0.85
trip_4726,80.3,81,25.33,12,0,Rainy,Wallet,4.66,0
trip_4727,89.64,11,17.62,13,5,Clear,Cash,1.8,0
trip_4728,63.21,99,17.36,16,0,Rainy,Wallet,2.72,0.62
trip_4729,82.07,109,5.09,5,0,Rainy,Cash,1.78,0.82
trip_4730,71.14,82,5.8,10,3,Snowy,Wallet,1.71,0.63
trip_4731,12.58,5,34.42,8,3,Clear,Card,4.91,0
trip_4732,62.15,82,11.3,0,2,Clear,Cash,2.03,0.46
trip_4733,17.63,13,4.27,1,6,Rainy,Cash,1.57,0
trip_4734,66.44,101,23.16,23,0,Rainy,Card,2.54,0.78
